productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extColor,extCardType,extCost,extPower,extSubtypes,extCounterplus,extAttribute,extLife
593801,DON!! Card (Ace),DON Card Ace,https://tcgplayer-cdn.tcgplayer.com/product/593801_200w.jpg,68,23496,https://cpt.tcgcsv.com/2xM6,2024-11-12T20:07:22.017,1,6.75,8.24,12.25,8.28,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593802,DON!! Card (Big Mom),DON Card Big Mom,https://tcgplayer-cdn.tcgplayer.com/product/593802_200w.jpg,68,23496,https://cpt.tcgcsv.com/3xM6,2024-11-14T21:12:56.733,1,0.18,0.39,2.0,0.37,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593802,DON!! Card (Big Mom),DON Card Big Mom,https://tcgplayer-cdn.tcgplayer.com/product/593802_200w.jpg,68,23496,https://cpt.tcgcsv.com/3xM6,2024-11-14T21:12:56.733,1,1.74,4.26,19.99,2.45,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593803,DON!! Card (Crocodile),DON Card Crocodile,https://tcgplayer-cdn.tcgplayer.com/product/593803_200w.jpg,68,23496,https://cpt.tcgcsv.com/5xM6,2024-11-12T19:59:16.583,1,0.1,0.32,2.0,0.28,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593803,DON!! Card (Crocodile),DON Card Crocodile,https://tcgplayer-cdn.tcgplayer.com/product/593803_200w.jpg,68,23496,https://cpt.tcgcsv.com/5xM6,2024-11-12T19:59:16.583,1,2.99,3.36,19.99,3.19,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593804,DON!! Card (Donquixote Doflamingo),DON Card Donquixote Doflamingo,https://tcgplayer-cdn.tcgplayer.com/product/593804_200w.jpg,68,23496,https://cpt.tcgcsv.com/6xM6,2024-11-12T20:07:32.677,1,0.9,1.51,4.99,1.47,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593804,DON!! Card (Donquixote Doflamingo),DON Card Donquixote Doflamingo,https://tcgplayer-cdn.tcgplayer.com/product/593804_200w.jpg,68,23496,https://cpt.tcgcsv.com/6xM6,2024-11-12T20:07:32.677,1,5.0,10.45,49.99,9.89,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593805,DON!! Card (Enel),DON Card Enel,https://tcgplayer-cdn.tcgplayer.com/product/593805_200w.jpg,68,23496,https://cpt.tcgcsv.com/7xM6,2024-11-12T19:39:22.713,1,4.83,7.65,19.0,7.26,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593805,DON!! Card (Enel),DON Card Enel,https://tcgplayer-cdn.tcgplayer.com/product/593805_200w.jpg,68,23496,https://cpt.tcgcsv.com/7xM6,2024-11-12T19:39:22.713,1,0.15,0.43,2.0,0.38,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593806,"DON!! Card (Eustass ""Captain"" Kid)",DON Card Eustass Captain Kid,https://tcgplayer-cdn.tcgplayer.com/product/593806_200w.jpg,68,23496,https://cpt.tcgcsv.com/8xM6,2024-11-12T20:27:46.43,1,2.25,3.12,19.99,2.8,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593806,"DON!! Card (Eustass ""Captain"" Kid)",DON Card Eustass Captain Kid,https://tcgplayer-cdn.tcgplayer.com/product/593806_200w.jpg,68,23496,https://cpt.tcgcsv.com/8xM6,2024-11-12T20:27:46.43,1,0.1,0.25,3.99,0.22,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593807,DON!! Card (Gecko Moria),DON Card Gecko Moria,https://tcgplayer-cdn.tcgplayer.com/product/593807_200w.jpg,68,23496,https://cpt.tcgcsv.com/9xM6,2024-11-12T19:54:26.153,1,5.0,8.94,20.0,6.76,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593807,DON!! Card (Gecko Moria),DON Card Gecko Moria,https://tcgplayer-cdn.tcgplayer.com/product/593807_200w.jpg,68,23496,https://cpt.tcgcsv.com/9xM6,2024-11-12T19:54:26.153,1,0.19,0.49,2.0,0.52,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593808,DON!! Card (Hody Jones),DON Card Hody Jones,https://tcgplayer-cdn.tcgplayer.com/product/593808_200w.jpg,68,23496,https://cpt.tcgcsv.com/bxM6,2024-11-12T20:40:28.657,1,0.75,1.29,6.0,1.04,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593808,DON!! Card (Hody Jones),DON Card Hody Jones,https://tcgplayer-cdn.tcgplayer.com/product/593808_200w.jpg,68,23496,https://cpt.tcgcsv.com/bxM6,2024-11-12T20:40:28.657,1,0.1,0.25,2.0,0.23,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593809,DON!! Card (Iceberg),DON Card Iceberg,https://tcgplayer-cdn.tcgplayer.com/product/593809_200w.jpg,68,23496,https://cpt.tcgcsv.com/cxM6,2024-11-12T19:59:39.177,1,2.0,4.09,19.99,2.73,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593809,DON!! Card (Iceberg),DON Card Iceberg,https://tcgplayer-cdn.tcgplayer.com/product/593809_200w.jpg,68,23496,https://cpt.tcgcsv.com/cxM6,2024-11-12T19:59:39.177,1,0.09,0.26,2.0,0.25,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593810,DON!! Card (Ivankov),DON Card Ivankov,https://tcgplayer-cdn.tcgplayer.com/product/593810_200w.jpg,68,23496,https://cpt.tcgcsv.com/dxM6,2024-11-12T20:27:56.537,1,0.11,0.28,2.0,0.26,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593810,DON!! Card (Ivankov),DON Card Ivankov,https://tcgplayer-cdn.tcgplayer.com/product/593810_200w.jpg,68,23496,https://cpt.tcgcsv.com/dxM6,2024-11-12T20:27:56.537,1,0.9,2.05,19.99,1.21,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593811,DON!! Card (Kaido),DON Card Kaido,https://tcgplayer-cdn.tcgplayer.com/product/593811_200w.jpg,68,23496,https://cpt.tcgcsv.com/fxM6,2024-11-12T20:16:55.267,1,0.29,0.64,3.0,0.52,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593811,DON!! Card (Kaido),DON Card Kaido,https://tcgplayer-cdn.tcgplayer.com/product/593811_200w.jpg,68,23496,https://cpt.tcgcsv.com/fxM6,2024-11-12T20:16:55.267,1,8.5,10.75,19.99,9.84,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593812,DON!! Card (Katakuri),DON Card Katakuri,https://tcgplayer-cdn.tcgplayer.com/product/593812_200w.jpg,68,23496,https://cpt.tcgcsv.com/gxM6,2024-11-12T20:28:07.853,1,0.23,0.42,2.0,0.44,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593812,DON!! Card (Katakuri),DON Card Katakuri,https://tcgplayer-cdn.tcgplayer.com/product/593812_200w.jpg,68,23496,https://cpt.tcgcsv.com/gxM6,2024-11-12T20:28:07.853,1,3.6,4.58,19.99,4.58,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593813,DON!! Card (King),DON Card King,https://tcgplayer-cdn.tcgplayer.com/product/593813_200w.jpg,68,23496,https://cpt.tcgcsv.com/hxM6,2024-11-12T20:16:42.08,1,0.1,0.28,2.0,0.27,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593813,DON!! Card (King),DON Card King,https://tcgplayer-cdn.tcgplayer.com/product/593813_200w.jpg,68,23496,https://cpt.tcgcsv.com/hxM6,2024-11-12T20:16:42.08,1,1.0,2.0,19.99,1.57,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593814,DON!! Card (Luffy),DON Card Luffy,https://tcgplayer-cdn.tcgplayer.com/product/593814_200w.jpg,68,23496,https://cpt.tcgcsv.com/jxM6,2024-11-12T19:43:56.323,1,4.95,6.97,49.99,6.0,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593814,DON!! Card (Luffy),DON Card Luffy,https://tcgplayer-cdn.tcgplayer.com/product/593814_200w.jpg,68,23496,https://cpt.tcgcsv.com/jxM6,2024-11-12T19:43:56.323,1,0.4,0.93,2.0,1.06,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593815,DON!! Card (Magellan),DON Card Magellan,https://tcgplayer-cdn.tcgplayer.com/product/593815_200w.jpg,68,23496,https://cpt.tcgcsv.com/kxM6,2024-11-08T05:08:15.623,1,1.0,2.0,10.0,1.66,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593815,DON!! Card (Magellan),DON Card Magellan,https://tcgplayer-cdn.tcgplayer.com/product/593815_200w.jpg,68,23496,https://cpt.tcgcsv.com/kxM6,2024-11-08T05:08:15.623,1,0.15,0.27,49.0,0.24,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593816,DON!! Card (Oden),DON Card Oden,https://tcgplayer-cdn.tcgplayer.com/product/593816_200w.jpg,68,23496,https://cpt.tcgcsv.com/lxM6,2024-11-12T20:17:26.283,1,1.5,2.9,19.99,2.14,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593816,DON!! Card (Oden),DON Card Oden,https://tcgplayer-cdn.tcgplayer.com/product/593816_200w.jpg,68,23496,https://cpt.tcgcsv.com/lxM6,2024-11-12T20:17:26.283,1,0.1,0.3,2.0,0.3,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593817,DON!! Card (Perona),DON Card Perona,https://tcgplayer-cdn.tcgplayer.com/product/593817_200w.jpg,68,23496,https://cpt.tcgcsv.com/mxM6,2024-11-12T20:17:39.06,1,0.94,1.55,8.65,1.47,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593817,DON!! Card (Perona),DON Card Perona,https://tcgplayer-cdn.tcgplayer.com/product/593817_200w.jpg,68,23496,https://cpt.tcgcsv.com/mxM6,2024-11-12T20:17:39.06,1,8.91,10.18,20.0,9.66,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593818,DON!! Card (Queen),DON Card Queen,https://tcgplayer-cdn.tcgplayer.com/product/593818_200w.jpg,68,23496,https://cpt.tcgcsv.com/nxM6,2024-11-12T19:46:47.13,1,0.1,0.26,2.2,0.27,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593818,DON!! Card (Queen),DON Card Queen,https://tcgplayer-cdn.tcgplayer.com/product/593818_200w.jpg,68,23496,https://cpt.tcgcsv.com/nxM6,2024-11-12T19:46:47.13,1,1.86,2.18,5.25,2.18,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593819,DON!! Card (Rebecca),DON Card Rebecca,https://tcgplayer-cdn.tcgplayer.com/product/593819_200w.jpg,68,23496,https://cpt.tcgcsv.com/pxM6,2024-11-12T20:28:39.37,1,0.2,0.44,2.7,0.33,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593819,DON!! Card (Rebecca),DON Card Rebecca,https://tcgplayer-cdn.tcgplayer.com/product/593819_200w.jpg,68,23496,https://cpt.tcgcsv.com/pxM6,2024-11-12T20:28:39.37,1,5.75,8.0,29.0,7.23,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593820,DON!! Card (Reiju),DON Card Reiju,https://tcgplayer-cdn.tcgplayer.com/product/593820_200w.jpg,68,23496,https://cpt.tcgcsv.com/qxM6,2024-11-12T20:40:44.307,1,0.5,1.05,8.99,0.96,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593820,DON!! Card (Reiju),DON Card Reiju,https://tcgplayer-cdn.tcgplayer.com/product/593820_200w.jpg,68,23496,https://cpt.tcgcsv.com/qxM6,2024-11-12T20:40:44.307,1,4.75,6.98,19.99,6.0,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593821,DON!! Card (Rob Lucci),DON Card Rob Lucci,https://tcgplayer-cdn.tcgplayer.com/product/593821_200w.jpg,68,23496,https://cpt.tcgcsv.com/rxM6,2024-11-12T19:53:54.9,1,2.99,5.52,24.99,4.82,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593821,DON!! Card (Rob Lucci),DON Card Rob Lucci,https://tcgplayer-cdn.tcgplayer.com/product/593821_200w.jpg,68,23496,https://cpt.tcgcsv.com/rxM6,2024-11-12T19:53:54.9,1,0.25,0.57,2.49,0.62,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593822,DON!! Card (Rosinante),DON Card Rosinante,https://tcgplayer-cdn.tcgplayer.com/product/593822_200w.jpg,68,23496,https://cpt.tcgcsv.com/sxM6,2024-11-12T20:17:54.007,1,2.75,4.0,10.0,4.14,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593822,DON!! Card (Rosinante),DON Card Rosinante,https://tcgplayer-cdn.tcgplayer.com/product/593822_200w.jpg,68,23496,https://cpt.tcgcsv.com/sxM6,2024-11-12T20:17:54.007,1,0.18,0.5,2.0,0.56,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593823,DON!! Card (Sabo),DON Card Sabo,https://tcgplayer-cdn.tcgplayer.com/product/593823_200w.jpg,68,23496,https://cpt.tcgcsv.com/txM6,2024-11-12T18:52:29.153,1,4.01,5.68,19.99,4.97,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593823,DON!! Card (Sabo),DON Card Sabo,https://tcgplayer-cdn.tcgplayer.com/product/593823_200w.jpg,68,23496,https://cpt.tcgcsv.com/txM6,2024-11-12T18:52:29.153,1,0.15,0.5,5.0,0.56,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593824,DON!! Card (Sakazuki),DON Card Sakazuki,https://tcgplayer-cdn.tcgplayer.com/product/593824_200w.jpg,68,23496,https://cpt.tcgcsv.com/vxM6,2024-11-12T19:46:04.157,1,2.5,4.0,24.0,3.49,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593824,DON!! Card (Sakazuki),DON Card Sakazuki,https://tcgplayer-cdn.tcgplayer.com/product/593824_200w.jpg,68,23496,https://cpt.tcgcsv.com/vxM6,2024-11-12T19:46:04.157,1,0.15,0.3,2.0,0.31,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593825,DON!! Card (Trafalgar Law),DON Card Trafalgar Law,https://tcgplayer-cdn.tcgplayer.com/product/593825_200w.jpg,68,23496,https://cpt.tcgcsv.com/wxM6,2024-11-12T20:40:58.843,1,12.19,13.99,19.99,12.8,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593825,DON!! Card (Trafalgar Law),DON Card Trafalgar Law,https://tcgplayer-cdn.tcgplayer.com/product/593825_200w.jpg,68,23496,https://cpt.tcgcsv.com/wxM6,2024-11-12T20:40:58.843,1,0.4,1.0,4.0,0.84,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593826,DON!! Card (Uta),DON Card Uta,https://tcgplayer-cdn.tcgplayer.com/product/593826_200w.jpg,68,23496,https://cpt.tcgcsv.com/xxM6,2024-11-12T19:46:17.813,1,1.0,1.69,5.25,1.58,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593826,DON!! Card (Uta),DON Card Uta,https://tcgplayer-cdn.tcgplayer.com/product/593826_200w.jpg,68,23496,https://cpt.tcgcsv.com/xxM6,2024-11-12T19:46:17.813,1,9.0,12.9,19.99,10.41,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593827,DON!! Card (Vivi),DON Card Vivi,https://tcgplayer-cdn.tcgplayer.com/product/593827_200w.jpg,68,23496,https://cpt.tcgcsv.com/zxM6,2024-11-12T20:41:19.363,1,0.25,0.5,6.2,0.51,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593827,DON!! Card (Vivi),DON Card Vivi,https://tcgplayer-cdn.tcgplayer.com/product/593827_200w.jpg,68,23496,https://cpt.tcgcsv.com/zxM6,2024-11-12T20:41:19.363,1,4.06,5.99,20.0,4.85,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593828,DON!! Card (Whitebeard),DON Card Whitebeard,https://tcgplayer-cdn.tcgplayer.com/product/593828_200w.jpg,68,23496,https://cpt.tcgcsv.com/BxM6,2024-11-12T20:28:53.313,1,0.01,0.31,3.21,0.28,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593828,DON!! Card (Whitebeard),DON Card Whitebeard,https://tcgplayer-cdn.tcgplayer.com/product/593828_200w.jpg,68,23496,https://cpt.tcgcsv.com/BxM6,2024-11-12T20:28:53.313,1,2.0,3.99,19.99,2.49,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593829,DON!! Card (Yamato),DON Card Yamato,https://tcgplayer-cdn.tcgplayer.com/product/593829_200w.jpg,68,23496,https://cpt.tcgcsv.com/CxM6,2024-11-12T20:00:06.703,1,0.87,1.22,2.99,1.13,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593829,DON!! Card (Yamato),DON Card Yamato,https://tcgplayer-cdn.tcgplayer.com/product/593829_200w.jpg,68,23496,https://cpt.tcgcsv.com/CxM6,2024-11-12T20:00:06.703,1,6.45,8.99,24.99,6.95,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593830,DON!! Card (Zoro),DON Card Zoro,https://tcgplayer-cdn.tcgplayer.com/product/593830_200w.jpg,68,23496,https://cpt.tcgcsv.com/DxM6,2024-11-12T20:07:45.983,1,0.5,1.2,2.5,0.97,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,,
593830,DON!! Card (Zoro),DON Card Zoro,https://tcgplayer-cdn.tcgplayer.com/product/593830_200w.jpg,68,23496,https://cpt.tcgcsv.com/DxM6,2024-11-12T20:07:45.983,1,11.01,13.69,99.99,12.66,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
593883,Radical Beam!! (Textured Foil),Radical Beam Textured Foil,https://tcgplayer-cdn.tcgplayer.com/product/593883_200w.jpg,68,23496,https://cpt.tcgcsv.com/HzM6,2024-11-08T05:08:15.623,1,1.84,3.5,19.99,3.01,,Foil,UC,OP01-029,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 2 or less Life cards, that card gains an additional +2000 power.
<br>
<br><br>
<br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-17"">This card has been officially errata'd.</a>",Red,Event,1,,Straw Hat Crew,,,
593884,Judgment of Hell (Textured Foil),Judgment of Hell Textured Foil,https://tcgplayer-cdn.tcgplayer.com/product/593884_200w.jpg,68,23496,https://cpt.tcgcsv.com/JzM6,2024-11-08T05:08:15.623,1,1.0,3.1,15.0,2.11,,Foil,R,OP02-089,"[Counter] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: Give up to a total of 2 of your opponent's Leader or Character cards -3000 power during this turn.
<br>
<br>
<br>
[Trigger] If your opponent has 6 or more DON!! cards on their field, your opponent returns 1 DON!! card from their field to their DON!! deck.",Purple,Event,2,,Impel Down,,,
593885,Ice Age (Textured Foil),Ice Age Textured Foil,https://tcgplayer-cdn.tcgplayer.com/product/593885_200w.jpg,68,23496,https://cpt.tcgcsv.com/KzM6,2024-11-08T05:08:15.623,1,3.0,4.41,9.99,4.44,,Foil,UC,OP02-117,"[Main] Give up to 1 of your opponent's Characters -5 cost during this turn.
<br>
<br>
<br>
[Trigger] K.O. up to 1 of your opponent's Characters with a cost of 3 or less.",Black,Event,1,,Navy,,,
593886,Gum-Gum Giant Gavel (Textured Foil),Gum Gum Giant Gavel Textured Foil,https://tcgplayer-cdn.tcgplayer.com/product/593886_200w.jpg,68,23496,https://cpt.tcgcsv.com/LzM6,2024-11-08T05:08:15.623,1,1.55,1.75,15.0,1.61,,Foil,C,OP03-055,"[Counter] <strong>You may trash 1 card from your hand</strong>: Up to 1 of your Leader gains +4000 power during this battle. Then, you may trash 2 cards from the top of your deck.
<br>
<br>
<br>
[Trigger] Return up to 1 Character with a cost of 4 or less to the owner's hand.",Blue,Event,1,,Straw Hat Crew;East Blue,,,
593887,Sanji's Pilaf (Textured Foil),Sanjis Pilaf Textured Foil,https://tcgplayer-cdn.tcgplayer.com/product/593887_200w.jpg,68,23496,https://cpt.tcgcsv.com/MzM6,2024-11-08T05:08:15.623,1,3.17,5.17,14.5,3.99,,Foil,UC,OP03-056,"[Main] Draw 2 cards.
<br>
<br>
<br>
<br>
<br>
<br>
<br>
[Trigger] Activate this card's [Main] effect.",Blue,Event,3,,East Blue,,,
593888,Three Thousand Worlds (Textured Foil),Three Thousand Worlds Textured Foil,https://tcgplayer-cdn.tcgplayer.com/product/593888_200w.jpg,68,23496,https://cpt.tcgcsv.com/NzM6,2024-11-08T05:08:15.623,1,0.8,1.2,3.6,1.1,,Foil,R,OP03-057,"[Main] Place up to 1 Character with a cost of 5 or less at the bottom of the owner's deck.
<br>
<br>
<br>
<br>
<br>
<br>
<br>
[Trigger] Place up to 1 Character with a cost of 3 or less at the bottom of the owner's deck.",Blue,Event,4,,Straw Hat Crew;East Blue,,,
593889,Air Door (Textured Foil),Air Door Textured Foil,https://tcgplayer-cdn.tcgplayer.com/product/593889_200w.jpg,68,23496,https://cpt.tcgcsv.com/PzM6,2024-11-08T05:08:15.623,1,0.75,1.34,9.99,1.28,,Foil,UC,OP03-094,"[Main] If your Leader's type includes ""CP"", look at 5 cards from the top of your deck; play up to 1 Character card with a type including ""CP"" and a cost of 5 or less. Then, trash the rest.
<br>
<br>
<br>
[Trigger] Play up to 1 black Character card with a cost of 3 or less from your trash.",Black,Event,4,,CP9,,,
593890,Thunder Bolt (Textured Foil),Thunder Bolt Textured Foil,https://tcgplayer-cdn.tcgplayer.com/product/593890_200w.jpg,68,23496,https://cpt.tcgcsv.com/QzM6,2024-11-08T05:08:15.623,1,1.75,3.25,114.84,2.88,,Foil,C,OP03-121,"[Main] <strong>You may trash 1 card from the top of your Life cards</strong>: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.
<br>
<br>
<br>
[Trigger] K.O. up to 1 of your opponent's Characters with a cost of 5 or less.",Yellow,Event,2,,The Four Emperors;Big Mom Pirates,,,
593891,Donquixote Family (Textured Foil),Donquixote Family Textured Foil,https://tcgplayer-cdn.tcgplayer.com/product/593891_200w.jpg,68,23496,https://cpt.tcgcsv.com/RzM6,2024-11-08T05:08:15.623,1,1.0,2.0,19.0,1.53,,Foil,C,OP04-036,"[Counter] Look at 5 cards from the top of your deck; reveal up to 1 [Donquixote Pirates] type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.
<br>
<br>
<br>
[Trigger] Activate this card's [Counter] effect.",Green,Event,1,,Donquixote Pirates,,,
593892,Gum-Gum Red Roc (Textured Foil),Gum Gum Red Roc Textured Foil,https://tcgplayer-cdn.tcgplayer.com/product/593892_200w.jpg,68,23496,https://cpt.tcgcsv.com/SzM6,2024-11-08T05:08:15.623,1,1.0,1.99,9.99,1.47,,Foil,R,OP04-056,"[Main] Place up to 1 Character at the bottom of the owner's deck.
<br>
<br>
<br>
<br>
<br>
<br>
<br>
[Trigger] Place up to 1 Character with a cost of 4 or less at the bottom of the owner's deck.",Blue,Event,6,,Straw Hat Crew,,,
593893,Barrier!! (Textured Foil),Barrier Textured Foil,https://tcgplayer-cdn.tcgplayer.com/product/593893_200w.jpg,68,23496,https://cpt.tcgcsv.com/TzM6,2024-11-08T05:08:15.623,1,0.19,0.36,15.0,0.27,,Foil,C,OP04-095,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 15 or more cards in your trash, that card gains an additional +2000 power during this battle.
<br>
<br>
<br>
[Trigger] Draw 2 cards and trash 1 card from your hand.",Black,Event,1,,Dressrosa;Barto Club,,,
593894,Hound Blaze (Textured Foil),Hound Blaze Textured Foil,https://tcgplayer-cdn.tcgplayer.com/product/593894_200w.jpg,68,23496,https://cpt.tcgcsv.com/VzM6,2024-11-08T05:08:15.623,1,1.49,2.6,12.99,2.21,,Foil,R,OP05-057,"[Main] Up to 1 of your Leader or Character cards gains +3000 power during this turn. Then, place up to 1 Character with a cost of 2 or less at the bottom of the owner's deck.
<br>
<br>
<br>
<br>
<br>
<br>
<br>
[Trigger] Return up to 1 Character with a cost of 3 or less to the owner's hand.",Blue,Event,2,,Navy,,,
593895,El Thor (Textured Foil),El Thor Textured Foil,https://tcgplayer-cdn.tcgplayer.com/product/593895_200w.jpg,68,23496,https://cpt.tcgcsv.com/WzM6,2024-11-08T05:08:15.623,1,1.0,1.99,5.99,1.41,,Foil,UC,OP05-114,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if your opponent has 2 or less Life cards, that card gains an additional +2000 power during this battle.
<br>
<br>
<br>
[Trigger] K.O. up to 1 of your opponent's Characters with a cost equal to or less than the number of your opponent's Life Cards.",Yellow,Event,1,,Sky Island,,,
593896,Two-Hundred Million Volts Amaru (Textured Foil),Two Hundred Million Volts Amaru Textured Foil,https://tcgplayer-cdn.tcgplayer.com/product/593896_200w.jpg,68,23496,https://cpt.tcgcsv.com/XzM6,2024-11-08T05:08:15.623,1,1.25,2.43,10.0,2.13,,Foil,R,OP05-115,"[Main] Up to 1 of your Leader or Character cards gains +3000 power during this turn. Then, if you have 1 or less Life cards, rest up to 1 of your opponent's Characters with a cost of 4 or less.
<br>
<br>
<br>
<br>
<br>
<br>
<br>
[Trigger] <strong>You may trash 2 cards from your hand</strong>: Add up to 1 card from the top of your deck to the top of your Life cards.",Yellow,Event,2,,Sky Island,,,
593897,Upper Yard (Textured Foil),Upper Yard Textured Foil,https://tcgplayer-cdn.tcgplayer.com/product/593897_200w.jpg,68,23496,https://cpt.tcgcsv.com/ZzM6,2024-11-08T05:08:15.623,1,1.8,2.2,15.0,2.12,,Foil,UC,OP05-117,"[On Play] Look at the top 5 cards of your deck; reveal up to 1 [Sky Island] type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Yellow,Stage,1,,Sky Island,,,
593898,The Billion-fold World Trichiliocosm (Textured Foil),The Billion fold World Trichiliocosm Textured Foil,https://tcgplayer-cdn.tcgplayer.com/product/593898_200w.jpg,68,23496,https://cpt.tcgcsv.com/-zM6,2024-11-08T05:08:15.623,1,0.6,1.0,9.84,0.96,,Foil,UC,OP06-038,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 8 or more rested cards, that card gains an additional +2000 power during this battle.
<br>
<br>
<br>
[Trigger] K.O. up to 1 of your opponent's rested Characters with a cost of 3 or less.",Green,Event,1,,Straw Hat Crew;Dressrosa,,,
593899,Ama no Murakumo Sword (Textured Foil),Ama no Murakumo Sword Textured Foil,https://tcgplayer-cdn.tcgplayer.com/product/593899_200w.jpg,68,23496,https://cpt.tcgcsv.com/_zM6,2024-11-08T05:08:15.623,1,2.0,3.45,10.0,2.64,,Foil,UC,OP06-056,[Main] Place up to 1 of your opponent's Characters with a cost of 2 or less and up to 1 of your opponent's Characters with a cost of 1 or less at the bottom of the owner's deck in any order.,Blue,Event,2,,Navy,,,
593900,Kingdom of GERMA (Textured Foil),Kingdom of GERMA Textured Foil,https://tcgplayer-cdn.tcgplayer.com/product/593900_200w.jpg,68,23496,https://cpt.tcgcsv.com/0BM6,2024-11-08T05:08:15.623,1,1.0,2.0,5.42,1.77,,Foil,C,OP06-079,"[Activate:Main] <strong>You may trash 1 card from your hand and rest this Stage</strong>: Look at 3 cards from the top of your deck; reveal up to 1 card with a type including ""GERMA"" and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Purple,Stage,1,,Kingdom of GERMA,,,
